,Release Date,link,title
0,"May 28, 2020",https://www.lafc.com/post/2020/05/28/exposition-park-hosts-free-covid-19-testing,Exposition Park Hosts Free COVID-19 Testing
1,"May 27, 2020",https://www.lafc.com/post/2020/05/27/our-family-yours-guelaguetza-lives-its-name,Our Family To Yours | Guelaguetza Lives Up To Its Name
2,"May 26, 2020",https://www.lafc.com/post/2020/05/26/lafc-banc-california-restructure-partnership,LAFC & Banc Of California Restructure Partnership
3,"May 26, 2020 (59 min)",https://www.lafc.com/post/2020/05/26/watch-shootin-shot-larry-harv-ep-6-mia-hamm?autoplay=true,Shootin' The Shot | Mia Hamm
4,"May 25, 2020 (30 min)",https://www.lafc.com/post/2020/05/25/lafc-30-lafc-orlando-city-9719?autoplay=true,LAFC In 30 | LAFC at Orlando City
5,"May 22, 2020 (3 min)",https://www.lafc.com/post/2020/05/22/all-goals-scored-north-end?autoplay=true,All Goals Scored In The North End
