,Date_Added,Release_Date,link,team,title
0,"June 08, 2020","June 6, 2020",https://www.revolutionsoccer.net/post/2020/06/06/bruce-arena-talks-return-play-nesns-tom-caron,revolutionsoccer,Bruce Arena talks return to play with NESN's Tom Caron
1,"June 08, 2020","June 5, 2020",https://www.revolutionsoccer.net/post/2020/06/05/usl-league-one-board-governors-votes-favor-return-play,revolutionsoccer,USL League One Board of Governors votes in favor of return-to-play
2,"June 08, 2020","June 4, 2020",https://www.revolutionsoccer.net/post/2020/06/04/major-league-soccer-clubs-return-full-team-training,revolutionsoccer,Major League Soccer clubs to return to full team training
3,"June 08, 2020","June 4, 2020",https://www.revolutionsoccer.net/post/2020/06/04/photos-revs-return-small-group-training,revolutionsoccer,PHOTOS | We're back! Revs return to small group training
4,"June 08, 2020","June 3, 2020",https://www.revolutionsoccer.net/post/2020/06/03/mls-players-reach-new-agreement-resumption-2020-season,revolutionsoccer,"MLS, players reach agreement to resume 2020 season"
