,Date_Added,Release_Date,link,team,title
0,"June 07, 2020","June 4, 2020",https://www.nycfc.com/post/2020/06/04/photos-nycfc-begins-voluntary-small-group-training,nycfc,Photos | NYCFC Begins Voluntary Small Group Training
1,"June 07, 2020","June 4, 2020",https://www.nycfc.com/post/2020/06/04/new-york-city-fc-begin-voluntary-small-group-training-accordance-mls-and-local-new,nycfc,New York City FC to Begin Voluntary Small Group Training in Accordance with MLS and Local New York City Guidelines
2,"June 07, 2020","May 27, 2020",https://www.nycfc.com/post/2020/05/27/vote-etihad-fan-month,nycfc,Vote | Etihad Fan of the Month
3,"June 07, 2020","May 29, 2020 (4 min)",https://www.nycfc.com/post/2020/05/29/etihad-cfa-return-ronny-deila-individual-training?autoplay=true,nycfc,Etihad CFA Return | Ronny Deila on Individual Training
4,"June 07, 2020","May 29, 2020 (2 min)",https://www.nycfc.com/post/2020/05/29/undenyable-hope-jenniffer-quezada?autoplay=true,nycfc,undeNYable Hope | Jenniffer Quezada
