,Release Date,link,title
0,"May 28, 2020",https://www.mnufc.com/post/2020/05/28/loon-classics-mnufc-montreal-impact-07062019,Loon Classics: MNUFC at Montreal Impact | 07.06.2019
1,"May 28, 2020",https://www.mnufc.com/post/2020/05/28/mls-approves-small-group-training-sessions,MLS clubs to begin voluntary small group training sessions.
2,"May 28, 2020",https://www.mnufc.com/post/2020/05/28/greg-ranjitsingh-receives-green-card,Goalkeeper Greg Ranjitsingh receives U.S. Green Card.
3,"May 27, 2020 (1 min)",https://www.mnufc.com/post/2020/05/27/day-may-27-2017-vs-orlando-city-sc?autoplay=true,"On This Day | May 27, 2017 vs. Orlando City SC"
4,"May 26, 2020 (1 min)",https://www.mnufc.com/post/2020/05/26/day-may-26-2018-vs-montreal-impact?autoplay=true,"On This Day | May 26, 2018 vs. Montreal Impact"
5,"May 21, 2020 (1 min)",https://www.mnufc.com/post/2020/05/21/voluntary-individual-training-may-20-2020?autoplay=true,"Voluntary Individual Training: May 20, 2020"
